s_province,s_city_name,s_sta_name,d_city_name,d_sta_name,drv_date,drv_time,full_price,half_price,left_tickets,crawl_source,extra_info
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1533",34.0,17.0,"33","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1533"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0182"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1546",34.0,17.0,"33","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1546"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0183"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1552",34.0,17.0,"33","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1552"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0184"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1559",34.0,17.0,"31","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1559"", ""cnum"" : ""31"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0185"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1612",34.0,17.0,"33","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1612"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0186"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1625",34.0,17.0,"32","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1625"", ""cnum"" : ""32"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0187"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1638",34.0,17.0,"40","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1638"", ""cnum"" : ""40"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0188"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1651",34.0,17.0,"33","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1651"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0189"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1704",34.0,17.0,"33","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1704"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0190"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1717",34.0,17.0,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1717"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0191"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161205","1743",34.0,17.0,"31","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1743"", ""cnum"" : ""31"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0193"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","0920",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0920"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0167"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","0934",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0934"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0171"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","0948",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0948"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0172"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1002",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1002"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0173"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1016",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1016"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0174"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1030",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1030"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0175"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1045",34.0,17.0,"42","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1045"", ""cnum"" : ""42"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0176"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1100",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1100"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0177"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1115",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1115"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0178"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1130",34.0,17.0,"37","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1130"", ""cnum"" : ""37"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0179"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1145",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1145"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0180"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1200",34.0,17.0,"34","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1200"", ""cnum"" : ""34"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0181"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1520",34.0,17.0,"34","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1520"", ""cnum"" : ""34"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0168"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1533",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1533"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0182"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1546",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1546"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0183"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1552",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1552"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0184"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1559",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1559"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0185"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1612",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1612"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0186"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1625",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1625"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0187"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1638",34.0,17.0,"42","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1638"", ""cnum"" : ""42"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0188"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1651",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1651"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0189"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1704",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1704"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0190"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1717",34.0,17.0,"37","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1717"", ""cnum"" : ""37"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0191"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1730",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1730"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0192"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161206","1743",34.0,17.0,"33","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1743"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0193"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","0920",34.0,17.0,"34","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0920"", ""cnum"" : ""34"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0167"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","0934",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0934"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0171"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","0948",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0948"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0172"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1002",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1002"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0173"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1016",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1016"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0174"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1030",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1030"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0175"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1045",34.0,17.0,"42","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1045"", ""cnum"" : ""42"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0176"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1100",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1100"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0177"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1115",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1115"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0178"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1130",34.0,17.0,"37","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1130"", ""cnum"" : ""37"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0179"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1145",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1145"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0180"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1200",34.0,17.0,"37","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1200"", ""cnum"" : ""37"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0181"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1520",34.0,17.0,"34","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1520"", ""cnum"" : ""34"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0168"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1533",34.0,17.0,"31","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1533"", ""cnum"" : ""31"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0182"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1546",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1546"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0183"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1552",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1552"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0184"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1559",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1559"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0185"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1612",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1612"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0186"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1625",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1625"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0187"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1638",34.0,17.0,"42","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1638"", ""cnum"" : ""42"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0188"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","徐州南站","徐州南站","20161207","1651",34.0,17.0,"33","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1651"", ""cnum"" : ""33"", ""cid"" : ""20275678;"", ""cjg"" : ""34"", ""bcbm"" : ""QQ0189"", ""cmdid"" : ""20375678;')"", ""cmd"" : ""徐州南站"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
